ID location 1,ID location 2,Interdistance class
AL,AW,3000m - 4500m
AL,AH,1500m - 3000m
AL,DS,>4500m
AL,AZ,500m - 1500m
AL,EB,>4500m
AL,BW,1500m - 3000m
AL,BT,1500m - 3000m
AL,ED,>4500m
AL,DV,>4500m
AL,AE,500m - 1500m
AL,AT,1500m - 3000m
AL,CO,>4500m
AL,DA,3000m - 4500m
AL,BF,1500m - 3000m
AL,EG,>4500m
AL,BQ,>4500m
AL,CR,>4500m
AL,AQ,500m - 1500m
AL,DM,>4500m
AL,DP,>4500m
AL,AK,3000m - 4500m
AL,AN,<500m
AL,BN,>4500m
AL,EJ,>4500m
AL,BC,500m - 1500m
AL,DD,>4500m
BL,BJ,500m - 1500m
BL,EK,1500m - 3000m
BL,DE,3000m - 4500m
BL,CS,>4500m
BL,CV,>4500m
BL,DH,3000m - 4500m
BL,BG,>4500m
BL,AA,>4500m
BL,CD,1500m - 3000m
BL,CA,>4500m
BL,DW,3000m - 4500m
BL,BX,>4500m
BL,CG,1500m - 3000m
BL,CJ,500m - 1500m
BL,AU,>4500m
BL,AF,>4500m
BL,DQ,1500m - 3000m
BL,AX,>4500m
BL,DZ,3000m - 4500m
BL,BU,>4500m
BL,BR,>4500m
BL,EC,3000m - 4500m
BL,DT,1500m - 3000m
BL,AD,>4500m
BL,AR,>4500m
BL,CM,500m - 1500m
BL,CY,>4500m
BL,BD,>4500m
BL,EE,1500m - 3000m
BL,BO,500m - 1500m
BL,CP,500m - 1500m
BL,AO,>4500m
BL,DK,1500m - 3000m
BL,DN,1500m - 3000m
BL,AI,>4500m
BL,AL,>4500m
BL,BL,<500m
BL,EH,1500m - 3000m
BL,BA,>4500m
BL,DB,>4500m
BL,BK,500m - 1500m
BL,EL,1500m - 3000m
BL,DF,3000m - 4500m
BL,CT,>4500m
BL,CW,>4500m
BL,DI,3000m - 4500m
BL,BH,>4500m
BL,AB,>4500m
BL,CE,1500m - 3000m
BL,CB,>4500m
BL,DX,3000m - 4500m
BL,BY,>4500m
BL,CH,1500m - 3000m
BL,CK,500m - 1500m
BL,AV,>4500m
BL,AG,>4500m
BL,DR,1500m - 3000m
BL,AY,>4500m
BL,EA,3000m - 4500m
BL,BV,>4500m
BL,BS,>4500m
BL,DU,1500m - 3000m
BL,AS,>4500m
BL,CN,500m - 1500m
BL,CZ,>4500m
BL,BE,>4500m
BL,EF,1500m - 3000m
BL,BP,500m - 1500m
BL,CQ,500m - 1500m
BL,AP,>4500m
BL,DL,1500m - 3000m
BL,DO,1500m - 3000m
BL,AJ,>4500m
BL,AM,>4500m
BL,BM,<500m
BL,EI,1500m - 3000m
BL,BB,>4500m
BL,DC,>4500m
BL,EM,1500m - 3000m
BL,DG,3000m - 4500m
BL,CU,>4500m
BL,CX,>4500m
BL,DJ,3000m - 4500m
BL,BI,>4500m
BL,AC,>4500m
BL,CF,1500m - 3000m
BL,CC,>4500m
BL,DY,3000m - 4500m
BL,BZ,>4500m
BL,CI,1500m - 3000m
BL,CL,500m - 1500m
BL,AW,>4500m
BL,AH,>4500m
BL,DS,1500m - 3000m
BL,AZ,>4500m
BL,EB,3000m - 4500m
BL,BW,>4500m
BL,BT,>4500m
BL,ED,3000m - 4500m
BL,DV,1500m - 3000m
BL,AE,>4500m
BL,AT,>4500m
BL,CO,500m - 1500m
BL,DA,>4500m
BL,BF,>4500m
BL,EG,1500m - 3000m
BL,BQ,500m - 1500m
BL,CR,500m - 1500m
BL,AQ,>4500m
BL,DM,1500m - 3000m
BL,DP,1500m - 3000m
BL,AK,>4500m
BL,AN,>4500m
BL,BN,<500m
BL,EJ,1500m - 3000m
BL,BC,>4500m
BL,DD,>4500m
EH,BJ,1500m - 3000m
EH,EK,500m - 1500m
EH,DE,3000m - 4500m
EH,CS,>4500m
EH,CV,>4500m
EH,DH,3000m - 4500m
EH,BG,>4500m
EH,AA,>4500m
EH,CD,3000m - 4500m
EH,CA,>4500m
EH,DW,3000m - 4500m
EH,BX,>4500m
EH,CG,1500m - 3000m
EH,CJ,1500m - 3000m
EH,AU,>4500m
EH,AF,>4500m
EH,DQ,500m - 1500m
EH,AX,>4500m
EH,DZ,1500m - 3000m
EH,BU,>4500m
EH,BR,>4500m
EH,EC,1500m - 3000m
EH,DT,500m - 1500m
EH,AD,>4500m
EH,AR,>4500m
EH,CM,1500m - 3000m
EH,CY,>4500m
EH,BD,>4500m
EH,EE,500m - 1500m
EH,BO,1500m - 3000m
EH,CP,1500m - 3000m
EH,AO,>4500m
EH,DK,1500m - 3000m
EH,DN,500m - 1500m
EH,AI,>4500m
EH,AL,>4500m
EH,BL,1500m - 3000m
EH,EH,<500m
EH,BA,>4500m
EH,DB,>4500m
EH,BK,1500m - 3000m
EH,EL,500m - 1500m
EH,DF,3000m - 4500m
EH,CT,>4500m
EH,CW,>4500m
EH,DI,3000m - 4500m
EH,BH,>4500m
EH,AB,>4500m
EH,CE,3000m - 4500m
EH,CB,>4500m
EH,DX,3000m - 4500m
EH,BY,>4500m
EH,CH,1500m - 3000m
EH,CK,1500m - 3000m
EH,AV,>4500m
EH,AG,>4500m
EH,DR,500m - 1500m
EH,AY,>4500m
EH,EA,1500m - 3000m
EH,BV,>4500m
EH,BS,>4500m
EH,DU,500m - 1500m
EH,AS,>4500m
EH,CN,1500m - 3000m
EH,CZ,>4500m
EH,BE,>4500m
EH,EF,500m - 1500m
EH,BP,1500m - 3000m
EH,CQ,1500m - 3000m
EH,AP,>4500m
EH,DL,1500m - 3000m
EH,DO,500m - 1500m
EH,AJ,>4500m
EH,AM,>4500m
EH,BM,1500m - 3000m
EH,EI,<500m
EH,BB,>4500m
EH,DC,>4500m
EH,EM,500m - 1500m
EH,DG,3000m - 4500m
EH,CU,>4500m
EH,CX,>4500m
EH,DJ,3000m - 4500m
EH,BI,>4500m
EH,AC,>4500m
EH,CF,3000m - 4500m
EH,CC,>4500m
EH,DY,3000m - 4500m
EH,BZ,>4500m
EH,CI,1500m - 3000m
EH,CL,1500m - 3000m
EH,AW,>4500m
EH,AH,>4500m
EH,DS,500m - 1500m
EH,AZ,>4500m
EH,EB,1500m - 3000m
EH,BW,>4500m
EH,BT,>4500m
EH,ED,1500m - 3000m
EH,DV,500m - 1500m
EH,AE,>4500m
EH,AT,>4500m
EH,CO,1500m - 3000m
EH,DA,>4500m
EH,BF,>4500m
EH,EG,500m - 1500m
EH,BQ,1500m - 3000m
EH,CR,1500m - 3000m
EH,AQ,>4500m
EH,DM,1500m - 3000m
EH,DP,500m - 1500m
EH,AK,>4500m
EH,AN,>4500m
EH,BN,1500m - 3000m
EH,EJ,<500m
EH,BC,>4500m
EH,DD,>4500m
BA,BJ,>4500m
BA,EK,>4500m
BA,DE,3000m - 4500m
BA,CS,1500m - 3000m
BA,CV,1500m - 3000m
BA,DH,>4500m
BA,BG,1500m - 3000m
BA,AA,1500m - 3000m
BA,CD,>4500m
BA,CA,1500m - 3000m
BA,DW,>4500m
BA,BX,500m - 1500m
BA,CG,>4500m
BA,CJ,>4500m
BA,AU,1500m - 3000m
BA,AF,1500m - 3000m
BA,DQ,>4500m
BA,AX,500m - 1500m
BA,DZ,>4500m
BA,BU,500m - 1500m
BA,BR,500m - 1500m
BA,EC,>4500m
BA,DT,>4500m
BA,AD,1500m - 3000m
BA,AR,500m - 1500m
BA,CM,>4500m
BA,CY,1500m - 3000m
BA,BD,500m - 1500m
BA,EE,>4500m
BA,BO,>4500m
BA,CP,>4500m
BA,AO,500m - 1500m
BA,DK,>4500m
BA,DN,>4500m
BA,AI,1500m - 3000m
BA,AL,500m - 1500m
BA,BL,>4500m
BA,EH,>4500m
BA,BA,<500m
BA,DB,3000m - 4500m
BA,BK,>4500m
BA,EL,>4500m
BA,DF,3000m - 4500m
BA,CT,1500m - 3000m
BA,CW,1500m - 3000m
BA,DI,>4500m
BA,BH,1500m - 3000m
BA,AB,1500m - 3000m
BA,CE,>4500m
BA,CB,1500m - 3000m
BA,DX,>4500m
BA,BY,500m - 1500m
BA,CH,>4500m
BA,CK,>4500m
BA,AV,1500m - 3000m
BA,AG,1500m - 3000m
BA,DR,>4500m
BA,AY,500m - 1500m
BA,EA,>4500m
BA,BV,500m - 1500m
BA,BS,500m - 1500m
BA,DU,>4500m
BA,AS,500m - 1500m
BA,CN,>4500m
BA,CZ,1500m - 3000m
BA,BE,500m - 1500m
BA,EF,>4500m
BA,BP,>4500m
BA,CQ,>4500m
BA,AP,500m - 1500m
BA,DL,>4500m
BA,DO,>4500m
BA,AJ,1500m - 3000m
BA,AM,500m - 1500m
BA,BM,>4500m
BA,EI,>4500m
BA,BB,<500m
BA,DC,3000m - 4500m
BA,EM,>4500m
BA,DG,3000m - 4500m
BA,CU,1500m - 3000m
BA,CX,1500m - 3000m
BA,DJ,>4500m
BA,BI,1500m - 3000m
BA,AC,1500m - 3000m
BA,CF,>4500m
BA,CC,1500m - 3000m
BA,DY,>4500m
BA,BZ,500m - 1500m
BA,CI,>4500m
BA,CL,>4500m
BA,AW,1500m - 3000m
BA,AH,1500m - 3000m
BA,DS,>4500m
BA,AZ,500m - 1500m
BA,EB,>4500m
BA,BW,500m - 1500m
BA,BT,500m - 1500m
BA,ED,>4500m
BA,DV,>4500m
BA,AE,1500m - 3000m
BA,AT,500m - 1500m
BA,CO,>4500m
BA,DA,1500m - 3000m
BA,BF,500m - 1500m
BA,EG,>4500m
BA,BQ,>4500m
BA,CR,>4500m
BA,AQ,500m - 1500m
BA,DM,>4500m
BA,DP,>4500m
BA,AK,1500m - 3000m
BA,AN,500m - 1500m
BA,BN,>4500m
BA,EJ,>4500m
BA,BC,<500m
BA,DD,3000m - 4500m
DB,BJ,>4500m
DB,EK,>4500m
DB,DE,500m - 1500m
DB,CS,1500m - 3000m
DB,CV,1500m - 3000m
DB,DH,1500m - 3000m
DB,BG,1500m - 3000m
DB,AA,>4500m
DB,CD,1500m - 3000m
DB,CA,500m - 1500m
DB,DW,1500m - 3000m
DB,BX,1500m - 3000m
DB,CG,3000m - 4500m
DB,CJ,3000m - 4500m
DB,AU,1500m - 3000m
DB,AF,3000m - 4500m
DB,DQ,>4500m
DB,AX,3000m - 4500m
DB,DZ,1500m - 3000m
DB,BU,1500m - 3000m
DB,BR,3000m - 4500m
DB,EC,3000m - 4500m
DB,DT,>4500m
DB,AD,>4500m
DB,AR,3000m - 4500m
DB,CM,>4500m
DB,CY,500m - 1500m
DB,BD,1500m - 3000m
DB,EE,>4500m
DB,BO,>4500m
DB,CP,>4500m
DB,AO,3000m - 4500m
DB,DK,3000m - 4500m
DB,DN,3000m - 4500m
DB,AI,3000m - 4500m
DB,AL,>4500m
DB,BL,>4500m
DB,EH,>4500m
DB,BA,3000m - 4500m
DB,DB,<500m
DB,BK,>4500m
DB,EL,>4500m
DB,DF,500m - 1500m
DB,CT,1500m - 3000m
DB,CW,1500m - 3000m
DB,DI,1500m - 3000m
DB,BH,1500m - 3000m
DB,AB,>4500m
DB,CE,1500m - 3000m
DB,CB,500m - 1500m
DB,DX,1500m - 3000m
DB,BY,1500m - 3000m
DB,CH,3000m - 4500m
DB,CK,3000m - 4500m
DB,AV,1500m - 3000m
DB,AG,3000m - 4500m
DB,DR,>4500m
DB,AY,3000m - 4500m
DB,EA,1500m - 3000m
DB,BV,1500m - 3000m
DB,BS,3000m - 4500m
DB,DU,>4500m
DB,AS,3000m - 4500m
DB,CN,>4500m
DB,CZ,500m - 1500m
DB,BE,1500m - 3000m
DB,EF,>4500m
DB,BP,>4500m
DB,CQ,>4500m
DB,AP,3000m - 4500m
DB,DL,3000m - 4500m
DB,DO,3000m - 4500m
DB,AJ,3000m - 4500m
DB,AM,>4500m
DB,BM,>4500m
DB,EI,>4500m
DB,BB,3000m - 4500m
DB,DC,<500m
DB,EM,>4500m
DB,DG,500m - 1500m
DB,CU,1500m - 3000m
DB,CX,1500m - 3000m
DB,DJ,1500m - 3000m
DB,BI,1500m - 3000m
DB,AC,>4500m
DB,CF,1500m - 3000m
DB,CC,500m - 1500m
DB,DY,1500m - 3000m
DB,BZ,1500m - 3000m
DB,CI,3000m - 4500m
DB,CL,3000m - 4500m
DB,AW,1500m - 3000m
DB,AH,3000m - 4500m
DB,DS,>4500m
DB,AZ,3000m - 4500m
DB,EB,1500m - 3000m
DB,BW,1500m - 3000m
DB,BT,3000m - 4500m
DB,ED,3000m - 4500m
DB,DV,>4500m
DB,AE,>4500m
DB,AT,3000m - 4500m
DB,CO,>4500m
DB,DA,500m - 1500m
DB,BF,1500m - 3000m
DB,EG,>4500m
DB,BQ,>4500m
DB,CR,>4500m
DB,AQ,3000m - 4500m
DB,DM,3000m - 4500m
DB,DP,3000m - 4500m
DB,AK,3000m - 4500m
DB,AN,>4500m
DB,BN,>4500m
DB,EJ,>4500m
DB,BC,3000m - 4500m
DB,DD,<500m
BK,BJ,<500m
BK,EK,3000m - 4500m
BK,DE,3000m - 4500m
BK,CS,>4500m
BK,CV,>4500m
BK,DH,1500m - 3000m
BK,BG,>4500m
BK,AA,>4500m
BK,CD,1500m - 3000m
BK,CA,>4500m
BK,DW,3000m - 4500m
BK,BX,>4500m
BK,CG,500m - 1500m
BK,CJ,500m - 1500m
BK,AU,>4500m
BK,AF,>4500m
BK,DQ,1500m - 3000m
BK,AX,>4500m
BK,DZ,3000m - 4500m
BK,BU,>4500m
BK,BR,>4500m
BK,EC,1500m - 3000m
BK,DT,1500m - 3000m
BK,AD,>4500m
BK,AR,>4500m
BK,CM,500m - 1500m
BK,CY,>4500m
BK,BD,>4500m
BK,EE,1500m - 3000m
BK,BO,1500m - 3000m
BK,CP,1500m - 3000m
BK,AO,>4500m
BK,DK,1500m - 3000m
BK,DN,1500m - 3000m
BK,AI,>4500m
BK,AL,>4500m
BK,BL,500m - 1500m
BK,EH,1500m - 3000m
BK,BA,>4500m
BK,DB,>4500m
BK,BK,<500m
BK,EL,3000m - 4500m
BK,DF,3000m - 4500m
BK,CT,>4500m
BK,CW,>4500m
BK,DI,1500m - 3000m
BK,BH,>4500m
BK,AB,>4500m
BK,CE,1500m - 3000m
BK,CB,>4500m
BK,DX,3000m - 4500m
BK,BY,>4500m
BK,CH,500m - 1500m
BK,CK,500m - 1500m
BK,AV,>4500m
BK,AG,>4500m
BK,DR,1500m - 3000m
BK,AY,>4500m
BK,EA,3000m - 4500m
BK,BV,>4500m
BK,BS,>4500m
BK,DU,1500m - 3000m
BK,AS,>4500m
BK,CN,500m - 1500m
BK,CZ,>4500m
BK,BE,>4500m
BK,EF,1500m - 3000m
BK,BP,1500m - 3000m
BK,CQ,1500m - 3000m
BK,AP,>4500m
BK,DL,1500m - 3000m
BK,DO,1500m - 3000m
BK,AJ,>4500m
BK,AM,>4500m
BK,BM,500m - 1500m
BK,EI,1500m - 3000m
BK,BB,>4500m
BK,DC,>4500m
BK,EM,3000m - 4500m
BK,DG,3000m - 4500m
BK,CU,>4500m
BK,CX,>4500m
BK,DJ,1500m - 3000m
BK,BI,>4500m
BK,AC,>4500m
BK,CF,1500m - 3000m
BK,CC,>4500m
BK,DY,3000m - 4500m
BK,BZ,>4500m
BK,CI,500m - 1500m
BK,CL,500m - 1500m
BK,AW,>4500m
BK,AH,>4500m
BK,DS,1500m - 3000m
BK,AZ,>4500m
BK,EB,3000m - 4500m
BK,BW,>4500m
BK,BT,>4500m
BK,ED,1500m - 3000m
BK,DV,1500m - 3000m
BK,AE,>4500m
BK,AT,>4500m
BK,CO,500m - 1500m
BK,DA,>4500m
BK,BF,>4500m
BK,EG,1500m - 3000m
BK,BQ,1500m - 3000m
BK,CR,1500m - 3000m
BK,AQ,>4500m
BK,DM,1500m - 3000m
BK,DP,1500m - 3000m
BK,AK,>4500m
BK,AN,>4500m
BK,BN,500m - 1500m
BK,EJ,1500m - 3000m
BK,BC,>4500m
BK,DD,>4500m
EL,BJ,3000m - 4500m
EL,EK,<500m
EL,DE,>4500m
EL,CS,>4500m
EL,CV,>4500m
EL,DH,3000m - 4500m
EL,BG,>4500m
EL,AA,>4500m
EL,CD,3000m - 4500m
EL,CA,>4500m
EL,DW,3000m - 4500m
EL,BX,>4500m
EL,CG,3000m - 4500m
EL,CJ,1500m - 3000m
EL,AU,>4500m
EL,AF,>4500m
EL,DQ,500m - 1500m
EL,AX,>4500m
EL,DZ,3000m - 4500m
EL,BU,>4500m
EL,BR,>4500m
EL,EC,1500m - 3000m
EL,DT,500m - 1500m
EL,AD,>4500m
EL,AR,>4500m
EL,CM,1500m - 3000m
EL,CY,>4500m
EL,BD,>4500m
EL,EE,1500m - 3000m
EL,BO,1500m - 3000m
EL,CP,1500m - 3000m
EL,AO,>4500m
EL,DK,3000m - 4500m
EL,DN,1500m - 3000m
EL,AI,>4500m
EL,AL,>4500m
EL,BL,1500m - 3000m
EL,EH,500m - 1500m
EL,BA,>4500m
EL,DB,>4500m
EL,BK,3000m - 4500m
EL,EL,<500m
EL,DF,>4500m
EL,CT,>4500m
EL,CW,>4500m
EL,DI,3000m - 4500m
EL,BH,>4500m
EL,AB,>4500m
EL,CE,3000m - 4500m
EL,CB,>4500m
EL,DX,3000m - 4500m
EL,BY,>4500m
EL,CH,3000m - 4500m
EL,CK,1500m - 3000m
EL,AV,>4500m
EL,AG,>4500m
EL,DR,500m - 1500m
EL,AY,>4500m
EL,EA,3000m - 4500m
EL,BV,>4500m
EL,BS,>4500m
EL,DU,500m - 1500m
EL,AS,>4500m
EL,CN,1500m - 3000m
EL,CZ,>4500m
EL,BE,>4500m
EL,EF,1500m - 3000m
EL,BP,1500m - 3000m
EL,CQ,1500m - 3000m
EL,AP,>4500m
EL,DL,3000m - 4500m
EL,DO,1500m - 3000m
EL,AJ,>4500m
EL,AM,>4500m
EL,BM,1500m - 3000m
EL,EI,500m - 1500m
EL,BB,>4500m
EL,DC,>4500m
EL,EM,<500m
EL,DG,>4500m
EL,CU,>4500m
EL,CX,>4500m
EL,DJ,3000m - 4500m
EL,BI,>4500m
EL,AC,>4500m
EL,CF,3000m - 4500m
EL,CC,>4500m
EL,DY,3000m - 4500m
EL,BZ,>4500m
EL,CI,3000m - 4500m
EL,CL,1500m - 3000m
EL,AW,>4500m
EL,AH,>4500m
EL,DS,500m - 1500m
EL,AZ,>4500m
EL,EB,3000m - 4500m
EL,BW,>4500m
EL,BT,>4500m
EL,ED,1500m - 3000m
EL,DV,500m - 1500m
EL,AE,>4500m
EL,AT,>4500m
EL,CO,1500m - 3000m
EL,DA,>4500m
EL,BF,>4500m
EL,EG,1500m - 3000m
EL,BQ,1500m - 3000m
EL,CR,1500m - 3000m
EL,AQ,>4500m
EL,DM,3000m - 4500m
EL,DP,1500m - 3000m
EL,AK,>4500m
EL,AN,>4500m
EL,BN,1500m - 3000m
EL,EJ,500m - 1500m
EL,BC,>4500m
EL,DD,>4500m
DF,BJ,3000m - 4500m
DF,EK,>4500m
DF,DE,<500m
DF,CS,3000m - 4500m
DF,CV,1500m - 3000m
DF,DH,500m - 1500m
DF,BG,1500m - 3000m
DF,AA,>4500m
DF,CD,1500m - 3000m
DF,CA,1500m - 3000m
DF,DW,500m - 1500m
DF,BX,1500m - 3000m
DF,CG,1500m - 3000m
DF,CJ,3000m - 4500m
DF,AU,3000m - 4500m
DF,AF,>4500m
DF,DQ,3000m - 4500m
DF,AX,>4500m
DF,DZ,1500m - 3000m
DF,BU,3000m - 4500m
DF,BR,>4500m
DF,EC,1500m - 3000m
DF,DT,>4500m
DF,AD,>4500m
DF,AR,3000m - 4500m
DF,CM,3000m - 4500m
DF,CY,1500m - 3000m
DF,BD,3000m - 4500m
DF,EE,3000m - 4500m
DF,BO,>4500m
DF,CP,>4500m
DF,AO,>4500m
DF,DK,1500m - 3000m
DF,DN,3000m - 4500m
DF,AI,3000m - 4500m
DF,AL,>4500m
DF,BL,3000m - 4500m
DF,EH,3000m - 4500m
DF,BA,3000m - 4500m
DF,DB,500m - 1500m
DF,BK,3000m - 4500m
DF,EL,>4500m
DF,DF,<500m
DF,CT,3000m - 4500m
DF,CW,1500m - 3000m
DF,DI,500m - 1500m
DF,BH,1500m - 3000m
DF,AB,>4500m
DF,CE,1500m - 3000m
DF,CB,1500m - 3000m
DF,DX,500m - 1500m
DF,BY,1500m - 3000m
DF,CH,1500m - 3000m
DF,CK,3000m - 4500m
DF,AV,3000m - 4500m
DF,AG,>4500m
DF,DR,3000m - 4500m
DF,AY,>4500m
DF,EA,1500m - 3000m
DF,BV,3000m - 4500m
DF,BS,>4500m
DF,DU,>4500m
DF,AS,3000m - 4500m
DF,CN,3000m - 4500m
DF,CZ,1500m - 3000m
DF,BE,3000m - 4500m
DF,EF,3000m - 4500m
DF,BP,>4500m
DF,CQ,>4500m
DF,AP,>4500m
DF,DL,1500m - 3000m
DF,DO,3000m - 4500m
DF,AJ,3000m - 4500m
DF,AM,>4500m
DF,BM,3000m - 4500m
DF,EI,3000m - 4500m
DF,BB,3000m - 4500m
DF,DC,500m - 1500m
DF,EM,>4500m
DF,DG,<500m
DF,CU,3000m - 4500m
DF,CX,1500m - 3000m
DF,DJ,500m - 1500m
DF,BI,1500m - 3000m
DF,AC,>4500m
DF,CF,1500m - 3000m
DF,CC,1500m - 3000m
DF,DY,500m - 1500m
DF,BZ,1500m - 3000m
DF,CI,1500m - 3000m
DF,CL,3000m - 4500m
DF,AW,3000m - 4500m
DF,AH,>4500m
DF,DS,3000m - 4500m
DF,AZ,>4500m
DF,EB,1500m - 3000m
DF,BW,3000m - 4500m
DF,BT,>4500m
DF,ED,1500m - 3000m
DF,DV,>4500m
DF,AE,>4500m
DF,AT,3000m - 4500m
DF,CO,3000m - 4500m
DF,DA,1500m - 3000m
DF,BF,3000m - 4500m
DF,EG,3000m - 4500m
DF,BQ,>4500m
DF,CR,>4500m
DF,AQ,>4500m
DF,DM,1500m - 3000m
DF,DP,3000m - 4500m
DF,AK,3000m - 4500m
DF,AN,>4500m
DF,BN,3000m - 4500m
DF,EJ,3000m - 4500m
DF,BC,3000m - 4500m
DF,DD,500m - 1500m
CT,BJ,>4500m
CT,EK,>4500m
CT,DE,3000m - 4500m
CT,CS,<500m
CT,CV,500m - 1500m
CT,DH,>4500m
CT,BG,1500m - 3000m
CT,AA,3000m - 4500m
CT,CD,>4500m
CT,CA,1500m - 3000m
CT,DW,>4500m
CT,BX,500m - 1500m
CT,CG,>4500m
CT,CJ,>4500m
CT,AU,3000m - 4500m
CT,AF,3000m - 4500m
CT,DQ,>4500m
CT,AX,1500m - 3000m
CT,DZ,>4500m
CT,BU,500m - 1500m
CT,BR,500m - 1500m
CT,EC,>4500m
CT,DT,>4500m
CT,AD,3000m - 4500m
CT,AR,1500m - 3000m
CT,CM,>4500m
CT,CY,1500m - 3000m
CT,BD,1500m - 3000m
CT,EE,>4500m
CT,BO,>4500m
CT,CP,>4500m
CT,AO,1500m - 3000m
CT,DK,>4500m
CT,DN,>4500m
CT,AI,3000m - 4500m
CT,AL,1500m - 3000m
CT,BL,>4500m
CT,EH,>4500m
CT,BA,1500m - 3000m
CT,DB,1500m - 3000m
CT,BK,>4500m
CT,EL,>4500m
CT,DF,3000m - 4500m
CT,CT,<500m
CT,CW,500m - 1500m
CT,DI,>4500m
CT,BH,1500m - 3000m
CT,AB,3000m - 4500m
CT,CE,>4500m
CT,CB,1500m - 3000m
CT,DX,>4500m
CT,BY,500m - 1500m
CT,CH,>4500m
CT,CK,>4500m
CT,AV,3000m - 4500m
CT,AG,3000m - 4500m
CT,DR,>4500m
CT,AY,1500m - 3000m
CT,EA,>4500m
CT,BV,500m - 1500m
CT,BS,500m - 1500m
CT,DU,>4500m
CT,AS,1500m - 3000m
CT,CN,>4500m
CT,CZ,1500m - 3000m
CT,BE,1500m - 3000m
CT,EF,>4500m
CT,BP,>4500m
CT,CQ,>4500m
CT,AP,1500m - 3000m
CT,DL,>4500m
CT,DO,>4500m
CT,AJ,3000m - 4500m
CT,AM,1500m - 3000m
CT,BM,>4500m
CT,EI,>4500m
CT,BB,1500m - 3000m
CT,DC,1500m - 3000m
CT,EM,>4500m
CT,DG,3000m - 4500m
CT,CU,<500m
CT,CX,500m - 1500m
CT,DJ,>4500m
CT,BI,1500m - 3000m
CT,AC,3000m - 4500m
CT,CF,>4500m
CT,CC,1500m - 3000m
CT,DY,>4500m
CT,BZ,500m - 1500m
CT,CI,>4500m
CT,CL,>4500m
CT,AW,3000m - 4500m
CT,AH,3000m - 4500m
CT,DS,>4500m
CT,AZ,1500m - 3000m
CT,EB,>4500m
CT,BW,500m - 1500m
CT,BT,500m - 1500m
CT,ED,>4500m
CT,DV,>4500m
CT,AE,3000m - 4500m
CT,AT,1500m - 3000m
CT,CO,>4500m
CT,DA,1500m - 3000m
CT,BF,1500m - 3000m
CT,EG,>4500m
CT,BQ,>4500m
CT,CR,>4500m
CT,AQ,1500m - 3000m
CT,DM,>4500m
CT,DP,>4500m
CT,AK,3000m - 4500m
CT,AN,1500m - 3000m
CT,BN,>4500m
CT,EJ,>4500m
CT,BC,1500m - 3000m
CT,DD,1500m - 3000m
CW,BJ,>4500m
CW,EK,>4500m
CW,DE,1500m - 3000m
CW,CS,500m - 1500m
CW,CV,<500m
CW,DH,3000m - 4500m
CW,BG,1500m - 3000m
CW,AA,3000m - 4500m
CW,CD,>4500m
CW,CA,500m - 1500m
CW,DW,3000m - 4500m
CW,BX,500m - 1500m
CW,CG,>4500m
CW,CJ,>4500m
CW,AU,1500m - 3000m
CW,AF,3000m - 4500m
CW,DQ,>4500m
CW,AX,1500m - 3000m
CW,DZ,>4500m
CW,BU,500m - 1500m
CW,BR,1500m - 3000m
CW,EC,>4500m
CW,DT,>4500m
CW,AD,3000m - 4500m
CW,AR,1500m - 3000m
CW,CM,>4500m
CW,CY,500m - 1500m
CW,BD,1500m - 3000m
CW,EE,>4500m
CW,BO,>4500m
CW,CP,>4500m
CW,AO,1500m - 3000m
CW,DK,>4500m
CW,DN,>4500m
CW,AI,3000m - 4500m
CW,AL,3000m - 4500m
CW,BL,>4500m
CW,EH,>4500m
CW,BA,1500m - 3000m
CW,DB,1500m - 3000m
CW,BK,>4500m
CW,EL,>4500m
CW,DF,1500m - 3000m
CW,CT,500m - 1500m
CW,CW,<500m
CW,DI,3000m - 4500m
CW,BH,1500m - 3000m
CW,AB,3000m - 4500m
CW,CE,>4500m
CW,CB,500m - 1500m
CW,DX,3000m - 4500m
CW,BY,500m - 1500m
CW,CH,>4500m
CW,CK,>4500m
CW,AV,1500m - 3000m
CW,AG,3000m - 4500m
CW,DR,>4500m
CW,AY,1500m - 3000m
CW,EA,>4500m
CW,BV,500m - 1500m
CW,BS,1500m - 3000m
CW,DU,>4500m
CW,AS,1500m - 3000m
CW,CN,>4500m
CW,CZ,500m - 1500m
CW,BE,1500m - 3000m
CW,EF,>4500m
CW,BP,>4500m
CW,CQ,>4500m
CW,AP,1500m - 3000m
CW,DL,>4500m
CW,DO,>4500m
CW,AJ,3000m - 4500m
CW,AM,3000m - 4500m
CW,BM,>4500m
CW,EI,>4500m
CW,BB,1500m - 3000m
CW,DC,1500m - 3000m
CW,EM,>4500m
CW,DG,1500m - 3000m
CW,CU,500m - 1500m
CW,CX,<500m
CW,DJ,3000m - 4500m
CW,BI,1500m - 3000m
CW,AC,3000m - 4500m
CW,CF,>4500m
CW,CC,500m - 1500m
CW,DY,3000m - 4500m
CW,BZ,500m - 1500m
CW,CI,>4500m
CW,CL,>4500m
CW,AW,1500m - 3000m
CW,AH,3000m - 4500m
CW,DS,>4500m
CW,AZ,1500m - 3000m
CW,EB,>4500m
CW,BW,500m - 1500m
CW,BT,1500m - 3000m
CW,ED,>4500m
CW,DV,>4500m
CW,AE,3000m - 4500m
CW,AT,1500m - 3000m
CW,CO,>4500m
CW,DA,500m - 1500m
CW,BF,1500m - 3000m
